"total_amount","price","quantity","discount","categoryElectronics","categoryFashion","categoryGrocery","categoryHome","categorySports","categoryToys",".fitted",".resid"
50.62,18.75,3,0.1,0,0,1,0,0,0,190.330044502962,-139.710044502962
84.97,84.97,1,0,0,1,0,0,0,0,76.9951750396821,7.97482496031795
14.66,14.66,1,0,0,0,0,1,0,0,-34.7583970328444,49.4183970328444
14.88,14.88,1,0,0,0,0,0,0,1,-27.1497491598404,42.0297491598404
1428.92,1428.92,1,0,1,0,0,0,0,0,2054.39460158556,-625.474601585556
21.89,21.89,1,0,0,0,1,0,0,0,-16.7337708656665,38.6237708656665
54.78,54.78,1,0,0,0,0,0,1,0,24.499665582095,30.280334417905
5.15,5.42,1,0.05,0,0,1,0,0,0,-50.2981648542789,55.4481648542789
20.8,26,1,0.2,0,0,0,0,0,1,-46.9950100427646,67.7950100427646
3.92,4.9,1,0.2,0,0,0,0,0,1,-78.346956120806,82.266956120806
1269.05,746.5,2,0.15,1,0,0,0,0,0,1128.08495430573,140.965045694267
20.19,21.25,1,0.05,0,0,0,1,0,0,-34.0585314688675,54.2485314688675
45.26,45.26,1,0,0,1,0,0,0,0,17.9911096956524,27.2688903043476
116.7,38.9,3,0,0,0,0,0,0,1,238.45450118454,-121.75450118454
135.17,135.17,1,0,0,0,0,0,1,0,143.949094265211,-8.7790942652112
266.01,266.01,1,0,1,0,0,0,0,0,326.45661041896,-60.4466104189598
17.82,17.82,1,0,0,1,0,0,0,0,-22.7812789480186,40.6012789480186
348.09,348.09,1,0,1,0,0,0,0,0,448.417166536763,-100.327166536763
343.39,343.39,1,0,0,0,0,0,1,0,453.337824709277,-109.947824709277
18.56,23.2,1,0.2,0,0,0,1,0,0,-58.4372134077755,76.9972134077755
6.25,6.58,1,0.05,0,1,0,0,0,0,-48.5745507570975,54.8245507570975
77.54,81.62,1,0.05,0,0,0,1,0,0,55.643695295652,21.896304704348
340.72,340.72,1,0,1,0,0,0,0,0,437.466273522774,-96.7462735227739
18.75,26.79,1,0.3,0,1,0,0,0,0,-64.0052605217744,82.7552605217744
461.08,461.08,1,0,1,0,0,0,0,0,616.306094847564,-155.226094847564
8.59,10.74,1,0.2,0,0,1,0,0,0,-69.6694506660305,78.2594506660305
66.14,66.14,1,0,0,0,0,1,0,0,41.7344079006899,24.4055920993101
70.92,41.72,2,0.15,0,0,0,0,0,0,100.411754049042,-29.4917540490422
45.18,23.78,2,0.05,0,0,0,1,0,0,84.6575060815295,-39.4775060815295
14.02,14.02,1,0,0,0,0,0,1,0,-36.0645676947282,50.0845676947282
7.09,7.88,1,0.1,0,1,0,0,0,0,-55.7349598259565,62.8249598259565
597.06,597.06,1,0,1,0,0,0,0,0,818.355271515435,-221.295271515435
513.04,570.05,1,0.1,1,0,0,0,0,0,760.037717672939,-246.997717672939
92.35,92.35,1,0,0,1,0,0,0,0,87.960926795888,4.38907320411198
53.93,53.93,1,0,0,0,0,1,0,0,23.5918836536337,30.3381163463663
76.52,38.26,2,0,0,1,0,0,0,0,122.546765913171,-46.0267659131709
60.72,60.72,1,0,0,0,0,1,0,0,33.6809696190318,27.0390303809682
303.9,337.67,1,0.1,1,0,0,0,0,0,414.750266032405,-110.850266032405
48.72,48.72,1,0,0,0,0,0,0,0,23.1322345027625,25.5877654972375
2.28,2.4,1,0.05,0,0,0,0,0,1,-54.7855050038374,57.0655050038374
972.33,324.11,3,0,1,0,0,0,0,0,642.699454239153,329.630545760847
16.04,16.04,1,0,0,1,0,0,0,0,-25.426135062659,41.466135062659
73.73,105.33,1,0.3,0,1,0,0,0,0,52.6953008511818,21.0346991488182
159.7,159.7,1,0,0,1,0,0,0,0,188.03455562793,-28.3345556279302
560.02,622.24,1,0.1,1,0,0,0,0,0,837.585493303886,-277.565493303886
174.25,61.14,3,0.05,1,0,0,0,0,0,242.867064599487,-68.6170645994874
5.18,5.75,1,0.1,0,0,1,0,0,0,-58.8998719181949,64.0798719181949
67.77,35.67,2,0.05,0,0,0,0,1,0,101.969339417649,-34.1993394176485
24.04,24.04,1,0,0,0,1,0,0,0,-13.539141288994,37.579141288994
12.4,12.4,1,0,0,0,0,1,0,0,-38.1164727739048,50.5164727739048
52.36,52.36,1,0,0,0,0,0,0,1,28.5408166697801,23.8191833302199
19.42,19.42,1,0,0,0,0,0,0,1,-20.4038801932855,39.8238801932855
27.36,28.8,1,0.05,0,0,0,0,0,1,-15.558425550743,42.918425550743
743.04,247.68,3,0,1,0,0,0,0,0,529.134087474001,213.905912525999
130.73,130.73,1,0,0,0,0,0,1,0,137.351812720827,-6.62181272082711
12.33,12.98,1,0.05,0,0,0,0,0,0,-39.0649557381655,51.3949557381655
105.98,29.44,4,0.1,0,0,0,0,0,0,321.170815702497,-215.190815702497
84.19,84.19,1,0,0,0,0,1,0,0,68.5544376025215,15.6355623974785
104.22,54.85,2,0.05,0,0,0,0,0,1,138.105373694229,-33.8853736942291
34.3,36.11,1,0.05,0,0,1,0,0,0,-4.69668499005656,38.9966849900566
55.83,18.61,3,0,0,0,0,0,0,1,208.306113226082,-152.476113226082
31.19,31.19,1,0,0,0,0,0,0,1,-2.91514060378091,34.1051406037809
188.54,188.54,1,0,0,0,0,1,0,0,223.605412637764,-35.0654126377644
130.51,130.51,1,0,0,0,0,0,1,0,137.024920392051,-6.51492039205132
441.84,490.93,1,0.1,0,0,0,1,0,0,654.734827425925,-212.894827425925
258.08,286.76,1,0.1,0,0,0,1,0,0,351.363887579777,-93.2838875797772
30.42,19.01,2,0.2,0,0,1,0,0,0,57.575504916971,-27.155504916971
9.88,2.08,5,0.05,0,0,1,0,0,0,404.566118323117,-394.686118323117
53.13,53.13,1,0,0,0,0,0,1,0,22.0479731162766,31.0820268837234
8.22,10.27,1,0.2,0,0,0,0,0,1,-70.3678115502334,78.5878115502334
88.83,104.51,1,0.15,0,0,0,1,0,0,71.4712651163918,17.3587348836082
252.6,265.9,1,0.05,0,0,0,1,0,0,329.460596872025,-76.8605968720253
86.11,23.92,4,0.1,0,0,0,0,0,1,312.968789998668,-226.858789998668
204.39,204.39,1,0,0,0,0,1,0,0,247.156519051838,-42.7665190518382
127.68,63.84,2,0,1,0,0,0,0,0,141.014194785704,-13.3341947857036
7.71,7.71,1,0,0,1,0,0,0,0,-37.8034673294877,45.5134673294877
1286.39,357.33,4,0.1,0,0,0,1,0,0,801.092358714146,485.297641285854
107.47,126.43,1,0.15,1,0,0,0,0,0,91.7821498817009,15.6878501182991
165.64,82.82,2,0,0,1,0,0,0,0,188.757321232485,-23.117321232485
22.92,11.46,2,0,0,0,1,0,0,0,82.7253367713932,-59.8053367713932
10.46,10.46,1,0,0,0,0,0,0,1,-33.7173132197904,44.1773132197904
339.76,199.86,2,0.15,0,0,0,1,0,0,328.106147925737,11.6538520742631
339.35,339.35,1,0,0,0,0,0,1,0,447.334892853576,-107.984892853576
125.25,147.35,1,0.15,1,0,0,0,0,0,122.866638599835,2.38336140016514
50.06,52.7,1,0.05,0,0,0,0,1,0,12.3170016438625,37.7429983561375
55.71,55.71,1,0,0,0,0,1,0,0,26.2367397682741,29.4732602317259
111.74,111.74,1,0,0,0,0,0,1,0,109.13506125059,2.60493874941018
136.69,136.69,1,0,0,0,0,0,1,0,146.207623082208,-9.51762308220754
35.15,37,1,0.05,0,1,0,0,0,0,-3.37425693273633,38.5242569327363
6.08,6.75,1,0.1,0,0,0,0,0,1,-57.4139976964867,63.4939976964867
11.87,12.49,1,0.05,0,0,0,0,0,0,-39.7930341068025,51.6630341068025
58.12,29.06,2,0,0,0,0,0,0,1,108.876723073456,-50.7567230734562
711.68,749.14,1,0.05,1,0,0,0,0,0,1035.23497759573,-323.554977595727
18.34,20.38,1,0.1,0,0,0,0,0,0,-37.161532054605,55.501532054605
16.2,19.06,1,0.15,0,1,0,0,0,0,-48.2149315843393,64.4149315843393
42.39,23.55,2,0.1,0,0,0,0,0,1,82.5054649976852,-40.1154649976852
14.43,14.43,1,0,0,0,1,0,0,0,-27.8183925596091,42.2483925596091
663.9,829.88,1,0.2,1,0,0,0,0,0,1127.9283255852,-464.028325585202
77.38,42.99,2,0.1,0,0,0,0,1,0,103.753893163472,-26.3738931634724
1627.02,602.6,3,0.1,1,0,0,0,0,0,1038.31647512849,588.703524871511
40.53,23.84,2,0.15,0,0,0,0,0,1,73.8443229649009,-33.3143229649009
580.97,645.52,1,0.1,1,0,0,0,0,0,872.176645185251,-291.206645185251
10.34,10.34,1,0,0,1,0,0,0,0,-33.8956181263953,44.2356181263953
91.32,91.32,1,0,0,1,0,0,0,0,86.4304763475286,4.88952365247135
66.38,73.75,1,0.1,0,0,0,0,1,0,34.5026084537389,31.8773915462611
78.24,78.24,1,0,0,1,0,0,0,0,66.9952415275864,11.2447584724136
8.36,9.83,1,0.15,0,0,0,0,0,0,-61.9295506507053,70.2895506507053
13.47,13.47,1,0,0,0,0,0,0,0,-29.2448318124489,42.7148318124489
144.95,80.53,2,0.1,0,0,0,1,0,0,159.888822606386,-14.938822606386
112.9,22.58,5,0,0,0,0,0,0,0,444.118585425214,-331.218585425214
564.22,282.11,2,0,1,0,0,0,0,0,465.335961157936,98.8840388420639
14.62,7.31,2,0,0,0,0,0,0,1,76.5589587513045,-61.9389587513045
120.04,120.04,1,0,0,1,0,0,0,0,129.104783994986,-9.064783994986
39.05,39.05,1,0,0,0,1,0,0,0,8.76383077884495,30.286169221155
45.65,45.65,1,0,0,0,0,1,0,0,11.2888450978904,34.3611549021096
15.15,15.15,1,0,0,0,0,0,0,0,-26.7485631199793,41.8985631199793
85.29,85.29,1,0,0,1,0,0,0,0,77.4706547906287,7.81934520937135
80.05,80.05,1,0,0,1,0,0,0,0,69.6846738688781,10.3653261311219
464.42,488.86,1,0.05,0,0,0,1,0,0,660.751113344069,-196.331113344069
149.75,149.75,1,0,0,1,0,0,0,0,173.250107121934,-23.5001071219344
283.81,283.81,1,0,0,0,0,1,0,0,365.164649739897,-81.3546497398974
126.3,126.3,1,0,0,0,0,1,0,0,131.124601078651,-4.82460107865067
22.74,25.27,1,0.1,0,1,0,0,0,0,-29.8956071104523,52.6356071104522
39.27,41.34,1,0.05,0,1,0,0,0,0,3.07443718947694,36.1955628105231
36.76,20.42,2,0.1,0,0,1,0,0,0,77.8546786837387,-41.0946786837387
5.7,5.7,1,0,0,0,0,0,0,0,-40.790074515121,46.490074515121
25.88,25.88,1,0,0,0,0,0,0,1,-10.8051327210511,36.6851327210511
667.9,785.76,1,0.15,1,0,0,0,0,0,1071.46360048052,-403.563600480519
240.92,126.8,2,0.05,1,0,0,0,0,0,225.472790227368,15.4472097726325
229.49,229.49,1,0,0,0,0,1,0,0,284.451962016712,-54.9619620167121
45.56,45.56,1,0,0,0,0,0,0,1,18.4368719621648,27.1231280378352
4.23,4.7,1,0.1,0,0,0,0,0,0,-60.4600398509884,64.6900398509884
137.12,80.66,2,0.15,0,0,0,0,0,0,158.271696242357,-21.1516962423566
276.71,276.71,1,0,1,0,0,0,0,0,342.355464591237,-65.6454645912367
9.06,9.06,1,0,0,0,1,0,0,0,-35.7975371301817,44.8575371301817
21.77,25.61,1,0.15,0,0,0,0,0,0,-38.4824554321511,60.2524554321511
128.14,128.14,1,0,1,0,0,0,0,0,121.599131472061,6.54086852793938
260.86,153.45,2,0.15,0,0,0,1,0,0,259.146725296263,1.71327470373723
1058.02,587.79,2,0.1,1,0,0,0,0,0,901.353902135516,156.666097864484
244.92,61.23,4,0,0,0,0,1,0,0,379.309092780529,-134.389092780529
39.01,39.01,1,0,0,0,0,0,1,0,1.06742910575788,37.9425708942421
126.22,126.22,1,0,0,1,0,0,0,0,138.287486685142,-12.0674866851422
35.99,35.99,1,0,0,1,0,0,0,0,4.21705566041808,31.7729443395819
126.45,140.5,1,0.1,0,0,0,1,0,0,134.039923912747,-7.58992391274681
264.56,264.56,1,0,0,0,0,1,0,0,336.561570972016,-72.0015709720161
140.96,176.2,1,0.2,0,0,0,1,0,0,168.901542513568,-27.9415425135676
61.12,61.12,1,0,0,0,0,1,0,0,34.2753193077151,26.8446806922849
170.16,56.72,3,0,1,0,0,0,0,0,245.391546096617,-75.2315460966172
167.98,93.32,2,0.1,0,0,0,1,0,0,178.893153902033,-10.9131539020329
4.76,4.76,1,0,0,0,1,0,0,0,-42.1867962835267,46.9467962835267
12.7,12.7,1,0,0,0,0,0,0,1,-30.3889549631641,43.0889549631641
35.15,35.15,1,0,0,1,0,0,0,0,2.96892131418326,32.1810786858167
394.14,207.44,2,0.05,0,0,0,0,1,0,357.197954480453,36.9420455195468
76.57,76.57,1,0,0,1,0,0,0,0,64.5138315773338,12.0561684226662
15.72,15.72,1,0,0,1,0,0,0,0,-25.9016148136056,41.6216148136056
47.35,9.47,5,0,0,0,0,0,0,1,424.63877437862,-377.28877437862
48.08,48.08,1,0,0,1,0,0,0,0,22.1812750008693,25.8987249991307
18.39,18.39,1,0,0,0,0,0,0,1,-21.9343306416449,40.3243306416449
102.49,113.88,1,0.1,0,0,0,1,0,0,94.4859521308765,8.00404786912347
293.69,309.15,1,0.05,0,0,0,0,1,0,393.369445800911,-99.6794458009111
63.01,63.01,1,0,0,1,0,0,0,0,44.3653771309716,18.6446228690284
20.04,20.04,1,0,0,0,0,0,1,0,-27.1196048800452,47.1596048800452
574.88,143.72,4,0,0,1,0,0,0,0,509.160612873461,65.7193871265394
504.4,252.2,2,0,1,0,0,0,0,0,420.893463186646,83.506536813354
19.09,19.09,1,0,0,0,0,0,0,1,-20.8942186864492,39.9842186864492
35.67,35.67,1,0,0,0,0,0,0,1,3.74157590947149,31.9284240905285
6.66,4.16,2,0.2,0,0,1,0,0,0,35.5102727246054,-28.8502727246054
268.95,283.11,1,0.05,1,0,0,0,0,0,342.773014053089,-73.8230140530892
34.49,40.58,1,0.15,0,0,0,0,0,1,-16.2389183331805,50.7289183331805
28.24,28.24,1,0,0,0,0,0,0,1,-7.29846955781989,35.5384695578199
26.22,26.22,1,0,0,1,0,0,0,0,-10.2999354856703,36.5199354856703
114.43,127.14,1,0.1,0,0,0,1,0,0,114.188644310726,0.241355689273732
10.51,11.06,1,0.05,0,0,0,1,0,0,-49.1995897880733,59.7095897880733
15.56,16.38,1,0.05,0,0,0,1,0,0,-41.2947389285861,56.8547389285861
8.3,4.37,2,0.05,0,0,0,0,0,1,63.098442982403,-54.798442982403
166.11,166.11,1,0,0,0,0,1,0,0,190.277253844851,-24.1672538448511
52.58,52.58,1,0,0,1,0,0,0,0,28.8677089985559,23.7122910014441
855.53,855.53,1,0,1,0,0,0,0,0,1202.40918160033,-346.879181600334
131.24,131.24,1,0,0,0,0,0,1,0,138.109608573898,-6.86960857389826
227.37,227.37,1,0,1,0,0,0,0,0,269.042430492158,-41.6724304921579
705.51,705.51,1,0,1,0,0,0,0,0,979.498330859681,-273.988330859681
54.34,14.3,4,0.05,0,0,0,0,1,0,300.129758838697,-245.789758838697
10.45,11,1,0.05,0,0,0,0,1,0,-49.6439534013663,60.0939534013663
72.81,19.16,4,0.05,0,1,0,0,0,0,314.988074260417,-242.178074260417
2.38,2.8,1,0.15,0,0,1,0,0,0,-72.3752464293134,74.7552464293134
7.38,8.2,1,0.1,0,0,0,0,0,1,-55.2594800750099,62.6394800750099
45.86,45.86,1,0,0,0,0,0,1,0,11.2456675244585,34.6143324755415
279.08,69.77,4,0,0,0,0,0,1,0,391.643247473926,-112.563247473926
134.19,134.19,1,0,0,0,0,1,0,0,142.848148687928,-8.65814868792776
63.87,67.23,1,0.05,0,0,0,1,0,0,34.2619652452721,29.6080347547279
197.31,69.23,3,0.05,0,0,0,0,0,1,274.429020771867,-77.1190207718673
303.56,303.56,1,0,1,0,0,0,0,0,382.2511874441,-78.6911874441
38.78,43.09,1,0.1,0,0,0,0,0,1,-3.41732847961346,42.1973284796135
446.9,223.45,2,0,0,0,0,1,0,0,390.43405748707,56.4659425129296
16.49,16.49,1,0,0,0,0,1,0,0,-32.0392472071186,48.5292472071186
36.35,36.35,1,0,0,1,0,0,0,0,4.75197038023302,31.598029619767
86.48,43.24,2,0,0,0,0,0,0,0,129.946419537277,-43.4664195372774
170.21,243.16,1,0.3,0,0,0,0,1,0,249.856378124994,-79.6463781249939
1126.95,375.65,3,0,1,0,0,0,0,0,719.28141162599,407.66858837401
110.19,68.87,2,0.2,0,0,0,0,0,0,131.661193611338,-21.4711936113382
145.66,153.33,1,0.05,0,0,0,1,0,0,162.195735734342,-16.5357357343417
5.61,6.6,1,0.15,0,0,0,0,0,1,-66.7289243868226,72.3389243868226
21.88,23.03,1,0.05,0,0,0,0,0,0,-24.1319198099988,46.0119198099988
185.93,195.72,1,0.05,0,0,0,1,0,0,225.181943992549,-39.2519439925491
23.92,29.9,1,0.2,0,0,0,0,0,0,-41.2001005781029,65.1201005781029
19.31,21.46,1,0.1,0,0,0,1,0,0,-42.8385434393884,62.1485434393884
4.56,4.56,1,0,0,0,1,0,0,0,-42.4839711278683,47.0439711278683
59.13,62.24,1,0.05,0,1,0,0,0,0,34.1292084231767,25.0007915768233
1176.88,294.22,4,0,1,0,0,0,0,0,713.243449521772,463.636550478228
13.08,13.08,1,0,0,0,0,0,1,0,-37.4612894631338,50.5412894631338
30.47,35.85,1,0.15,0,0,0,0,0,0,-23.2671034018599,53.7371034018599
3.55,2.09,2,0.15,0,0,1,0,0,0,41.5265586427492,-37.9765586427492
116.42,116.42,1,0,1,0,0,0,0,0,104.184685593641,12.2353144063586
51.46,60.54,1,0.15,0,0,0,0,0,0,13.4191311321137,38.0408688678863
172.99,172.99,1,0,1,0,0,0,0,0,188.24059031567,-15.2505903156701
14.59,14.59,1,0,0,0,0,1,0,0,-34.862408228364,49.452408228364
2.35,2.35,1,0,0,0,0,0,0,1,-45.7677531578433,48.1177531578433
55.92,55.92,1,0,0,0,0,0,0,1,33.830528899061,22.089471100939
10.05,11.17,1,0.1,0,0,0,0,0,1,-50.8464336365368,60.8964336365368
26.78,26.78,1,0,0,0,0,0,0,0,-9.46784592151374,36.2478459215137
16.09,16.09,1,0,0,0,0,0,0,0,-25.3518413515736,41.4418413515736
8.88,8.88,1,0,0,0,0,0,0,0,-36.0649944900892,44.9449944900892
46.31,54.48,1,0.15,0,0,0,0,0,0,4.41473334856246,41.8952666514375
40.35,40.35,1,0,0,0,1,0,0,0,10.6954672670655,29.6545327329345
210.73,221.82,1,0.05,0,1,0,0,0,0,271.245016723359,-60.5150167233594
46.68,15.56,3,0,0,0,0,1,0,0,196.492441305644,-149.812441305644
3.63,4.27,1,0.15,0,0,0,0,0,0,-70.1910113234025,73.8210113234025
40.38,40.38,1,0,0,0,0,0,0,1,10.7400434937168,29.6399565062832
5.81,5.81,1,0,0,0,0,0,0,1,-40.6266283507331,46.4366283507331
270.33,318.04,1,0.15,1,0,0,0,0,0,376.490509503195,-106.160509503195
47.63,47.63,1,0,0,1,0,0,0,0,21.5126316011007,26.1173683988993
15.28,15.28,1,0,0,0,1,0,0,0,-26.5553994711572,41.8353994711572
6.88,6.88,1,0,0,1,0,0,0,0,-39.0367429335055,45.9167429335055
144.46,169.95,1,0.15,1,0,0,0,0,0,156.447396010438,-11.9873960104385
121.47,40.49,3,0,0,1,0,0,0,0,240.817041197055,-119.347041197055
3.52,3.52,1,0,0,0,1,0,0,0,-44.0292803184447,47.5492803184447
249.48,146.75,2,0.15,0,1,0,0,0,0,256.473123555047,-6.99312355504654
39.3,46.24,1,0.15,0,0,0,0,0,0,-7.82887023831248,47.1288702383125
123.85,24.77,5,0,0,0,0,0,1,0,439.735683266536,-315.885683266536
113.32,119.28,1,0.05,0,0,0,0,1,0,111.246507325189,2.07349267481052
302.14,79.51,4,0.05,0,0,0,1,0,0,397.378827996274,-95.2388279962741
106.45,59.14,2,0.1,0,0,0,1,0,0,128.105973004049,-21.6559730040492
8.76,8.76,1,0,0,0,0,0,0,1,-36.2432993966942,45.0032993966942
350.58,116.86,3,0,0,0,0,0,1,0,346.656288804686,3.92371119531373
648.09,810.11,1,0.2,1,0,0,0,0,0,1098.55259222203,-450.462592222032
93.97,93.97,1,0,0,1,0,0,0,0,90.3680430350552,3.60195696494483
24.8,26.1,1,0.05,0,1,0,0,0,0,-19.5702859493549,44.3702859493549
515.91,171.97,3,0,0,0,0,1,0,0,428.898028323012,87.0119716769884
19.22,21.36,1,0.1,0,0,0,0,0,0,-35.705375317331,54.925375317331
73.47,86.43,1,0.15,0,0,0,1,0,0,44.6066591879089,28.8633408120911
8.92,8.92,1,0,0,0,0,0,0,1,-36.0055595212209,44.9255595212209
42.3,21.15,2,0,0,0,0,1,0,0,89.8417024355167,-47.5417024355167
38.14,38.14,1,0,0,0,0,1,0,0,0.129929692862372,38.0100703071376
120.03,120.03,1,0,0,0,0,1,0,0,121.808169708541,-1.77816970854074
69.13,69.13,1,0,0,1,0,0,0,0,53.4589273678253,15.6710726321747
13.68,13.68,1,0,0,0,0,0,1,0,-36.5697649301089,50.2497649301089
27.02,28.44,1,0.05,0,1,0,0,0,0,-16.0933402705579,43.1133402705579
139.15,27.83,5,0,0,0,0,0,1,0,444.282458384963,-305.132458384963
23.02,25.58,1,0.1,0,0,0,0,0,0,-29.4349861017227,52.4549861017227
2519.93,699.98,4,0.1,1,0,0,0,0,0,1297.9676826079,1221.9623173921
2738.58,912.86,3,0,1,0,0,0,0,0,1517.50790226981,1221.07209773019
2147.59,753.54,3,0.05,1,0,0,0,0,0,1271.68637571019,875.903624289807
36.11,42.48,1,0.15,0,0,0,0,0,1,-13.415757311935,49.525757311935
124.4,130.95,1,0.05,0,0,0,1,0,0,128.941870652514,-4.54187065251381
5.98,7.47,1,0.2,0,0,0,0,0,1,-74.5282593710161,80.5082593710161
133.65,190.93,1,0.3,0,0,0,1,0,0,172.604378685169,-38.9543786851691
468.99,468.99,1,0,1,0,0,0,0,0,628.059359941275,-159.069359941275
5.59,5.59,1,0,0,0,0,0,0,1,-40.9535206795089,46.5435206795089
3.47,3.85,1,0.1,0,0,1,0,0,0,-61.7230329394403,65.1930329394403
87.63,87.63,1,0,1,0,0,0,0,0,61.4063667506645,26.2236332493355
70.11,38.95,2,0.1,0,1,0,0,0,0,105.38792801199,-35.2779280119903
48.15,48.15,1,0,0,0,0,0,1,0,14.6483194921701,33.5016805078298
56.39,31.33,2,0.1,0,0,1,0,0,0,94.0655664425744,-37.6755664425744
2.73,2.73,1,0,0,0,0,0,0,1,-45.2031209535942,47.9331209535941
531.9,177.3,3,0,1,0,0,0,0,0,424.558259750183,107.341740249817
97.47,54.15,2,0.1,0,0,0,0,0,0,127.973216181954,-30.5032161819538
688.71,688.71,1,0,0,0,0,0,1,0,966.439910949527,-277.729910949527
34.45,34.45,1,0,0,0,0,0,0,0,1.92880935898756,32.5211906410124
56.6,59.58,1,0.05,0,0,0,0,0,0,30.1767829934331,26.4232170065669
5.51,5.8,1,0.05,0,1,0,0,0,0,-49.7335326500298,55.2435326500298
310.54,155.27,2,0,0,0,0,0,1,0,288.77194189102,21.76805810898
67.35,70.89,1,0.05,0,0,0,0,1,0,39.3450537367333,28.0049462632667
63.46,31.73,2,0,0,0,0,0,0,0,112.844007245417,-49.3840072454169
151.2,84,2,0.1,0,0,0,1,0,0,165.044806155713,-13.8448061557132
44.1,46.42,1,0.05,0,1,0,0,0,0,10.6226782357542,33.4773217642458
10.38,10.38,1,0,0,0,0,0,0,0,-33.836183157527,44.216183157527
278.29,327.4,1,0.15,1,0,0,0,0,0,390.398292218383,-112.108292218383
153.6,161.68,1,0.05,1,0,0,0,0,0,162.343307311072,-8.74330731107153
8.47,8.47,1,0,0,0,0,0,0,1,-36.6742029209895,45.1442029209895
48.96,48.96,1,0,0,0,0,0,1,0,15.8518776117537,33.1081223882463
32.04,32.04,1,0,0,0,0,0,1,0,-9.28911421954774,41.3291142195477
4.32,4.32,1,0,0,0,1,0,0,0,-42.8405809410782,47.1605809410782
326.74,363.04,1,0.1,0,0,0,1,0,0,464.706373211673,-137.966373211673
89.79,89.79,1,0,0,0,0,1,0,0,76.8753332440871,12.9146667559129
433.22,135.38,4,0.2,0,0,0,1,0,0,453.118484091868,-19.8984840918681
346.76,121.67,3,0.05,0,0,0,1,0,0,345.066509414013,1.69349058598675
50.61,50.61,1,0,0,0,0,1,0,0,18.6587812375627,31.9512187624373
7.2,2,4,0.1,0,0,0,0,0,1,280.398427058826,-273.198427058826
8.86,10.42,1,0.15,0,1,0,0,0,0,-61.0528848598975,69.9128848598975
243.92,243.92,1,0,0,0,0,1,0,0,305.89312703596,-61.9731270359603
25.25,25.25,1,0,0,0,0,1,0,0,-19.0229890249554,44.2729890249554
112.75,125.28,1,0.1,1,0,0,0,0,0,99.1654400838162,13.5845599161838
999.68,249.92,4,0,0,0,0,0,1,0,659.323488514645,340.356511485355
586.02,586.02,1,0,1,0,0,0,0,0,801.951220107777,-215.931220107777
7.38,4.34,2,0.15,0,0,0,0,0,0,44.8697756415925,-37.4897756415925
55.71,55.71,1,0,0,1,0,0,0,0,33.5184953125023,22.1915046874977
242.79,285.63,1,0.15,1,0,0,0,0,0,328.333325977634,-85.5433259776343
23.22,27.32,1,0.15,0,1,0,0,0,0,-35.9416105130302,59.1616105130302
100.63,100.63,1,0,0,0,0,1,0,0,92.9822098074031,7.6477901925969
4.96,5.22,1,0.05,0,0,0,0,0,1,-50.5953396986205,55.5553396986205
417.66,417.66,1,0,0,0,0,1,0,0,564.04891431553,-146.38891431553
3.31,3.48,1,0.05,0,0,1,0,0,0,-53.1807608443927,56.4907608443927
5.75,6.05,1,0.05,0,0,0,0,0,1,-49.3620640946028,55.1120640946028
26.25,27.63,1,0.05,0,1,0,0,0,0,-17.2968983901415,43.5468983901415
606.48,127.68,5,0.05,1,0,0,0,0,0,571.650686850897,34.8293131491032
22.28,23.45,1,0.05,0,1,0,0,0,0,-23.5078526368814,45.7878526368814
6.3,7,1,0.1,0,1,0,0,0,0,-57.0425291410597,63.3425291410597
26.34,26.34,1,0,0,0,0,0,0,0,-10.1216305790653,36.4616305790653
139.67,139.67,1,0,1,0,0,0,0,0,138.731261248355,0.938738751644706
89.72,89.72,1,0,0,0,0,0,0,0,84.0530775927956,5.66692240720437
5.67,5.97,1,0.05,0,0,0,0,0,0,-49.4809340323395,55.1509340323395
17.91,17.91,1,0,0,0,0,0,1,0,-30.2845169722835,48.1945169722835
7.69,7.69,1,0,0,0,0,0,0,0,-37.8331848139219,45.5231848139219
49.53,17.38,3,0.05,0,0,0,0,0,1,197.386442376301,-147.856442376301
305.21,145.34,3,0.3,0,0,0,0,1,0,334.421713296456,-29.211713296456
11.19,11.78,1,0.05,0,0,1,0,0,0,-40.8480048042152,52.0380048042152
580.23,203.59,3,0.05,0,0,0,0,1,0,466.434114496352,113.795885503648
122.11,128.54,1,0.05,0,0,0,1,0,0,125.360913778197,-3.25091377819726
11.71,12.33,1,0.05,0,1,0,0,0,0,-40.0307739822758,51.7407739822758
116.75,116.75,1,0,1,0,0,0,0,0,104.675024086805,12.0749759131949
193.84,193.84,1,0,1,0,0,0,0,0,219.221067838284,-25.3810678382844
116.28,129.2,1,0.1,0,1,0,0,0,0,124.531300751673,-8.25130075167317
35.3,35.3,1,0,0,1,0,0,0,0,3.19180244743947,32.1081975525605
213.81,213.81,1,0,0,0,0,0,1,0,260.798243060338,-46.9882430603382
60.66,20.22,3,0,0,0,0,1,0,0,203.416615178804,-142.756615178804
62.06,62.06,1,0,0,1,0,0,0,0,42.9537966203489,19.1062033796511
254.64,254.64,1,0,1,0,0,0,0,0,309.562220518138,-54.9222205181385
7.66,7.66,1,0,0,0,0,0,0,0,-37.8777610405731,45.5377610405731
5.09,5.09,1,0,0,0,0,0,0,0,-41.696457790363,46.786457790363
9.45,9.45,1,0,0,0,0,0,0,1,-35.2180461837156,44.6680461837156
